fingerprint,llm_score,llm_label,is_relevant,model,prompt_version
0172c6be8eb4ac7346bc376b11013785b1a88d25cfbc6fb8e7be9cc97cc1e35a,-0.5,負向,true,codex,sentiment-v1
017315ea671291a46f340cf52c8c180cbfc3b511a9a750319160c9909a9e6b7a,-0.8,負向,true,codex,sentiment-v1
017330999a8776225f304e1eb54e0b2aab65f0aabc02595fa5e1cb306162c793,-0.3,負向,true,codex,sentiment-v1
01768fd02a7f67e03150a62ac30b54eab02ab0d79e55a9f9ff7590355ab5d7c6,,中性,false,codex,sentiment-v1
01785786c06488a3b146e7e702d3a9e5b5d910325e28f9f8a53903b739886413,0.3,正向,true,codex,sentiment-v1
017b6dc763455655a6a77459c56afc8965164a23c7c03dc9c88b03394a57ddd1,,中性,false,codex,sentiment-v1
017b71d0728e92e8e72bbd4e5244c892b2d92e9473917565089a94af27d88c57,-0.9,負向,true,codex,sentiment-v1
017e59fd78549f71fe409dcadee1c54302828d09dec1e23b569827eca0097d2f,-0.4,負向,true,codex,sentiment-v1
018160347ef832c75de07b9d64eaa99d700363bae039f681cee5ab9eeae9a608,0.5,正向,true,codex,sentiment-v1
018203ba0c9f7e656d7fdab089a61919381c2eb0f65499b151b0955b3e41a3ee,-0.5,負向,true,codex,sentiment-v1
018290a38f67fb6bf57c31fc65f69cb54687fb3f1731f5e4567e9481d14d7edd,-0.3,負向,true,codex,sentiment-v1
018539bbbfa4ad36069c69b6ce7a1e4199c4ddb0767cdc4b470d12deafda69a3,,中性,false,codex,sentiment-v1
01862eea3fb4df3d55a658030ad78997c4aab45c73e01977bb6fda20ae966b35,,中性,false,codex,sentiment-v1
0186dfd2b0d96f9b4815dd9174b7326a8f7cc7fb40add3f857abce0f5330b9bd,-0.4,負向,true,codex,sentiment-v1
018706be51d480b44c4963d40d9360cba4de4ded0dfcccd9e47dc0dfd5c38694,0.9,正向,true,codex,sentiment-v1
01878592b0c4d5d285f56b2211ca8f9cd1d9684bf4c4973eaf6446f34e6a253d,,中性,false,codex,sentiment-v1
018872c396669173eb5c4d2b47cd5e80362a2e053ddc5d1b95f83dd1af34e9c7,,中性,false,codex,sentiment-v1
018b2b0b7fcc97b535672c3ccc6ec151aedf9f5c87b9780d7240b63b9f108957,0.0,中性,true,codex,sentiment-v1
01916af43836b234bd5c5a87ba228380d97950bef9f701cf857981c089590426,,中性,false,codex,sentiment-v1
019171be848f57834f639dbedbdd66b6a7ce5722c9adaeab4e7caa4f1ad5683e,-0.5,負向,true,codex,sentiment-v1
0192f254366d8c7af3acf414940059554b76dd197818b1ca5ac6d1fab503e97a,-0.8,負向,true,codex,sentiment-v1
01962e81f64c4bf96b736ef0d9893f3fe2d15136e6f813051e89a0dce86ecda8,-0.7,負向,true,codex,sentiment-v1
0197b84b192b62ee5822c9d8fbd4f5e397e58e7470dc706f84e902962568ec4e,,中性,false,codex,sentiment-v1
019916be8b58613876a921304f254fe3c9f56fedbbe7e0a54c4888fea4ac709c,0.5,正向,true,codex,sentiment-v1
01995b28cffa726e55ccd10594a42a271ad5c019bca85afa673b71154e364258,0.8,正向,true,codex,sentiment-v1
019c188119dc21beca6f998c6de342d5d411963d6d47a89d3e99042c3c6a6198,0.4,正向,true,codex,sentiment-v1
01a31da2759645733297f5b657225dfbc0fdc9819c353bf3ce5b74b461cb57b3,0.6,正向,true,codex,sentiment-v1
01a3560ee1af78938801278623e72885df7b7a28f4893337999a5a1d254c26ad,,中性,false,codex,sentiment-v1
01a3c0a20ed2f075c7b7640804fa3013e2475d027a7557b8ea2ecb845d508826,0.0,中性,true,codex,sentiment-v1
01a45fd38ebaf22e4ddf69cff9a795a7564d23d42255499bfbb96eb566112096,-0.7,負向,true,codex,sentiment-v1
01a4648ca2c788c229ff858ccfb2b3bf1032b974714a7c6de34d96f0d3c52961,-0.7,負向,true,codex,sentiment-v1
01a655666ca03cc79d50ca9f82baad444bff340df8289b1af32680e8fa03fa87,,中性,false,codex,sentiment-v1
01aa98c4a9fde77468bad145f063ba864d601b534434b98d1ac037492d1e691f,0.5,正向,true,codex,sentiment-v1
01ab21bf7dfdf5f8501b14311f004ae7d2a397075b0b5ea29aba391ee336a220,,中性,false,codex,sentiment-v1
01aba717952d46343e31c91e13c0898c7f435f4072038b10d2fecf6eb47593fd,,中性,false,codex,sentiment-v1
01ac5f8be3d922a1ffdd8d8585ed91a32866b1ddc2b9fcd4612fba1901d1f003,0.1,中性,true,codex,sentiment-v1
01ac8ed55e201fc2195c5fc9379f9dc2699969d7a80a646521ee9d179169215e,,中性,false,codex,sentiment-v1
01aceff01eb03cf4304fb51a4bc3bd284a81e2fc6506377a190b1de749d73b5c,0.5,正向,true,codex,sentiment-v1
01aefbb1fc35cd4e92f3d1bfb2d6576e7776b13adbfa0fcebe384cd23dce3276,0.0,中性,true,codex,sentiment-v1
01b01039696ba441297bf666ffefe4bd966f02faa5d5affa2d6a7cda0f2460e6,-0.4,負向,true,codex,sentiment-v1
01b0e447d417716b4ce3644ab4b44d6912470c29409e5bc1c0b96eb663851c02,,中性,false,codex,sentiment-v1
01b59a4f72912579549414ade46b3372d177584f5da108f765f673bc5d97ad0f,0.4,正向,true,codex,sentiment-v1
01b5fc75df47bcad6c0063054e6c4dc030f04a04be0a166974c1fb457b58b297,0.7,正向,true,codex,sentiment-v1
01b633dd9b942e14796913327a48f2760eff3d5501637efee4e188ce6cd6d73b,,中性,false,codex,sentiment-v1
01b69e1af1e5fdc51ccfed9b4c9d187004ae393848c59773623c2899272bfc01,0.7,正向,true,codex,sentiment-v1
01b6e0e767c4d665f60096308e6fc11ba118b02cab4a7071a5b2c348fb57e108,,中性,false,codex,sentiment-v1
01b72cc1ebc95450aafac070ed90d0450fa0e196e7489d09878322ddd18b6a52,-0.4,負向,true,codex,sentiment-v1
01b7b7ed8cd9eef352ccdb0062c56827900b7db71f6ce0ea21db4bbcb1b438e7,,中性,false,codex,sentiment-v1
01b8be555833e64f85007e13b845d727950b2c752cc66dcae45ffedab2c056cd,-0.8,負向,true,codex,sentiment-v1
01ba7ea0d7aa507b30ad62bd2f6d16d242ab64fa39f446ae0a8bffeab066a8de,0.5,正向,true,codex,sentiment-v1
01bb559e16a19d2cd51a7e586c2a479ed8fd8500704691a071d12ec05ffef019,,中性,false,codex,sentiment-v1
01bb73c0b465155eaea60f2ef4b5b29efda9035ba2e61d929fd98dcebf4cd3ec,0.6,正向,true,codex,sentiment-v1
01bbb0f064296696d630de5e45c814f437f7c9e45ca7e72bf2f068ad66415775,,中性,false,codex,sentiment-v1
01bdf66ab39cba0ee7b7a2ae560528d711fa78719abb3c6e1f41a221092eb7e3,0.0,中性,true,codex,sentiment-v1
01bf9fbacf3ff5260165789c5572410b96a3c4822f5c965063071efd277dcdfd,,中性,false,codex,sentiment-v1
01c38f740dd6df34718f06bde0282b799c50c342a65a353cdb2024ac9af17055,-0.7,負向,true,codex,sentiment-v1
01c435cad94ce27d466d4bea25890df3abf8ef1b807a2fc20e6524862772a58b,-0.3,負向,true,codex,sentiment-v1
01c492b4aa3af3628007cd3a050f96a89b2eff7311eb2abf18fde1bdcad8d23e,0.8,正向,true,codex,sentiment-v1
01c72d1831f16999183e799553b371ce95143f3b67fea3a75d74ba93097cabdc,0.0,中性,true,codex,sentiment-v1
01c8f62bee0c5a4c337e63878980d81842a93406a6e63ef4b07d7b267e91894f,-0.8,負向,true,codex,sentiment-v1
01c9dfe4a78749447a42e2c5f2744729a3879a6e34b6b5a3752491d3d9e73db6,0.5,正向,true,codex,sentiment-v1
01ca7038e8fe36baee2c2a5a957ec748d2d88912008dbc94a4d8cecd4bdb8020,0.5,正向,true,codex,sentiment-v1
01cb12375f2650cc123ac40cc9480411615c9fcbe990bdbd9be5902f44e14388,-0.75,負向,true,codex,sentiment-v1
01ce8143ed94ea757b3a32f04455a0f6d45680d15909da348d555bb26749dd51,0.35,正向,true,codex,sentiment-v1
01d1edc164bde0587b86b0fc7d1222892b4c8949a66b21e25b8dd618baea0bac,-0.3,負向,true,codex,sentiment-v1
01d2ac10f8f9ed7b54aee1b99b99fdedc2624eb3d525a833b8e6091bc3ac1619,-0.5,負向,true,codex,sentiment-v1
01d334ae01a8f56caeba8b51463a7618ca1b3a4f26a0cee7be6644cc92aa635c,0.7,正向,true,codex,sentiment-v1
01d3f23f7fe3c354901d249a9a4bad49eb40cddc3fb8591b4edd65f5064ee611,0.7,正向,true,codex,sentiment-v1
01d4e18cfbc2f130f8c751afd14a25486f13751eb5f30aeaa1d47bda191aba49,-0.5,負向,true,codex,sentiment-v1
01d4ef97b8a97f4cbea3ed5d279d6576457a748b7ddf0802613d3e13e6e29fde,,中性,false,codex,sentiment-v1
01d7a0856f19c7c7d7015fa23aefe65b878e0122eb6973f8b740913ba5f7db9a,-0.3,負向,true,codex,sentiment-v1
01da5c63faf1d66d9c04b69096524cc8bfbbf5e6f684cf1a02c95d1917d235d8,0.5,正向,true,codex,sentiment-v1
01dc1ffeda656a6c2d0c034044363e9733b08dac265872ab05aeec327e90e5b0,,中性,false,codex,sentiment-v1
01dcdef741f52264aa355ebae7d2fda3b7f476285276ed53ed9ae119296ef9ad,0.3,正向,true,codex,sentiment-v1
01dd07886178cce76c92e932f720d1708346286820fe589db94dcb77f6d097ac,0.7,正向,true,codex,sentiment-v1
01df666d40ccc2e64082c4e52bb2d3e311f7f0f505fbaff37a0173a700e54599,,中性,false,codex,sentiment-v1
01e329e28ed294fd0d328044995b5d9d42f66723858274d0d416685b5d0a1db0,0.5,正向,true,codex,sentiment-v1
01e4feacc7c256c583ced5c6cc4adf4e40056e1b551e562a4eb963b00fa3e32d,,中性,false,codex,sentiment-v1
01e7b33fc4e085b0267463804c1884c40e2d1573c6877357fca07a5c4246c38a,-0.4,負向,true,codex,sentiment-v1
01e98a564508ebea094b8688d357284a9279048b783c16a578858a4b6dfbac8b,,中性,false,codex,sentiment-v1
01ef1260f0881a557d689fbe921d01f27480b5f50967659beaae34bf8019fcef,0.2,正向,true,codex,sentiment-v1
01ef6c53f48550dd66ffd166e7667efb45d9f5a06d13f920a51a10b4c3ac2317,,中性,false,codex,sentiment-v1
01eff6664e0dfe394b02bd4c4055107901973c9055f30bdb5aa9c53eba3bba1c,0.0,中性,true,codex,sentiment-v1
01f0085ebedd77d7a165f2ee2f528bc19df5b7e723b83436575a30f47a39cbde,,中性,false,codex,sentiment-v1
01f1200c7dac873a555a32a7925ca5a3050d67d1653461bae65fb013d265ff78,0.2,正向,true,codex,sentiment-v1
01f447df121fcaab1adbd5aea0adff369cf212c833f32e9e250ca759fd7fd7d8,,中性,false,codex,sentiment-v1
01f4b1ab363fa6e8340db0c78b9ca7ebb68c41726e9bc1fcf862bf5bcbbedca9,0.3,正向,true,codex,sentiment-v1
01f684e55782a3205a1c7b9c6dbfb282d795997a1d528983680d55ad395cb098,-0.55,負向,true,codex,sentiment-v1
01f6ce7c83ee38a23a5e663384b4607fa43be77bc46df1d6608dccb0d50cc7bb,0.5,正向,true,codex,sentiment-v1
01f9cf929c37596986a97419723794985c54bea50e4137a6ccf23f96e8b52d51,0.3,正向,true,codex,sentiment-v1
01fa340581fb1c3f0d17fbf152098f104c00cd6cb886cfa91e4a43560ddec42c,,中性,false,codex,sentiment-v1
01fb4e737a5826a2864854e9bc4cdbd01180f5cce9a3ae407b60d4174f7559cf,0.8,正向,true,codex,sentiment-v1
01fb59210d5b6dd0cff354320a0bcbbb8fc73cabdc7bbc5d3a151430ee401885,0.5,正向,true,codex,sentiment-v1
01fbdb0b9947a8389b49f516f01c86558e62a9499fa6c9a6ef2b0c7cc74bd14e,0.4,正向,true,codex,sentiment-v1
01ff85a3435263f486d35f0a7386074d1fda829ec5492708ac6d5b6eaf44b644,0.0,中性,true,codex,sentiment-v1
020478ab574a027c26a7231c6902083c9adc18619ea8c2953191af7cbbbf364a,-0.6,負向,true,codex,sentiment-v1
0207aa3c13c487156c30b5d36c27b1c822dcd2c36ffbb8734c5b529fcd5ab929,0.1,中性,true,codex,sentiment-v1
02080f0d5a21740b8a4a7f88bdf5fe1746e19bc93cf8d71d2b2289fa159e0a9c,,中性,false,codex,sentiment-v1
0208dadbb33dbf238188f948ac4a12e6fab012fb037f8de94bfef47dcef6034b,-0.6,負向,true,codex,sentiment-v1
020b2723a604b41b0fae3c46bae1746c28108bdfb1e2377e73e6039649ea9f0d,-0.7,負向,true,codex,sentiment-v1
020c30fdd51bb947ab78842e7c5f394659df1ac23a983e2472ed49545bb38dea,0.5,正向,true,codex,sentiment-v1
020ee9cd0b0af905bbca5487494653099aa0e3fc19f47b4470cb971de45a0bff,-0.5,負向,true,codex,sentiment-v1
020f19f08136d5b64bdafefb336e6df357aaac221c6b74bf3350e76c02617589,0.0,中性,true,codex,sentiment-v1
020f9e5b837d98a9d60533175840160efb05cb0384dc2559a85055f2299096c4,0.0,中性,true,codex,sentiment-v1
021089697d0ac860817e6b4043484f17debed2a9ec360a2405afaeb3a26f1fa7,0.2,正向,true,codex,sentiment-v1
0210a5d03d6da0c5ff576e4a10ad96b68b53522f67c335056b1cf8a3f4e89202,0.6,正向,true,codex,sentiment-v1
02117f082a7f4c7719553fe96a709d4c9a559e898afc163b4e750a365942192e,0.7,正向,true,codex,sentiment-v1
02123ee891ed84032ae0aa7d56df8476fdcc54ac7116af37190046e20c4a82fb,-0.5,負向,true,codex,sentiment-v1
0213715e1fa2725bae1748fee36715153493b062c06758d3af894f12253ef8b4,-0.55,負向,true,codex,sentiment-v1
0213edbf1a9295f3414253c3c66bde284f0f882b1f30ea98d7c2ad618ef7d561,,中性,false,codex,sentiment-v1
021b1a815b220dbb7bdcf7f4fda6e9354eb818a9b3534187c4c4007437994fc2,-0.55,負向,true,codex,sentiment-v1
021c47b3baadab9cc2a803eb838486848f38852d8c798eae42d22b2f78208141,,中性,false,codex,sentiment-v1
021d133efc8eda7b294acaa67883d867f8792d5254a1dc4e97aee5967075448f,0.0,中性,true,codex,sentiment-v1
021e2cbbc0b96bc990837bebf8f5be54620124ce7d3a1ad308740a52170ea18a,0.0,中性,true,codex,sentiment-v1
021e8830aeea5a5a5dc593b1617b1a950635738e0cdd2d4b4abe9b7c4f073bda,0.6,正向,true,codex,sentiment-v1
021f67e9378fcd962086e83e067ba5b9404b090e349e0a29ade1d156327600c3,,中性,false,codex,sentiment-v1
02228ab091c1dfc6c0c1ef862a16b883ce0cf2b84696187f4d7eb4da1eef9640,0.5,正向,true,codex,sentiment-v1
0222a082b900150c7c009f58540cbcce4b045610817bd85201d09123ba39d4a6,-0.55,負向,true,codex,sentiment-v1
0222c4f481397a3783e63dc4bc027202e7534ccaf721f749b6b0812f761210fa,-0.4,負向,true,codex,sentiment-v1
0223157efe38d42f7473e60722d67e768e1df5254cc69a46d1c3dc51be3ef261,,中性,false,codex,sentiment-v1
0223703a2d96151deccb06be61a39c1d06ac10842f146a20990fa9b8ae1892b5,0.4,正向,true,codex,sentiment-v1
0225133c85135dc6fddd790e048538c5a7af0365fcf3ee7c3aa6392cf02c0839,-0.6,負向,true,codex,sentiment-v1
022542058305071f2f446d3aadeb43ac49d2672b5676194f44e0412bb6e8a308,0.8,正向,true,codex,sentiment-v1
02258d0b6259cc6adb7a5db081f8bec46e2627679c83e722d73674f0bcf0d578,,中性,false,codex,sentiment-v1
02271fbb5ca283dbe6fa7c43791739e08738caa3897d55e5f8836a50b91cea98,-0.95,負向,true,codex,sentiment-v1
0227a0fb1474ed0f6aab83f06ccb46449182ff6ba9760817851198ef5340f0c4,-0.5,負向,true,codex,sentiment-v1
022e6f61936665d57d27ec533cb656dd8ee234e5049101a9253363b72dffb244,-0.4,負向,true,codex,sentiment-v1
022eb0d49c2c92905fdd84442ed30bf8062e7ec7022835e0883c9816cc642c1f,,中性,false,codex,sentiment-v1
0232b91606b8eaffcd1a0893b09fa369c6f97ea396bc1b2b32679bb46aa1941b,,中性,false,codex,sentiment-v1
0234a2f18804775ea239e98feebfb02c7cf4f9c5fe0cc5d0e52e8ab89c48d945,,中性,false,codex,sentiment-v1
0234f009671e2e00f081d1381c2a660624ca12d356d36b210b3c9fb0034b7cf8,0.3,正向,true,codex,sentiment-v1
0236f82ebba0a03de8b7ed04f1b6a8f1055c25723460af3f350f32713222fb5d,0.6,正向,true,codex,sentiment-v1
0236f926928af75c178c6d003cd01bc144779a16e992ba76c1b369f73d79e4cf,0.6,正向,true,codex,sentiment-v1
0237198b618c7a3c4360d739a2bbbd5c91d06709d55af04a3c09ce186f874c28,0.7,正向,true,codex,sentiment-v1
0237d6e9504da867671e8e56654adbb1cb7bc513399275fb8f9835a2d51d252b,-0.4,負向,true,codex,sentiment-v1
0237eed7538e035b49bfbabec40b4162e1a02acd117d767634b231681ea80687,,中性,false,codex,sentiment-v1
02381a5c47514b32a379d68b036c9a26887be9ff3d256016f65b420de2973e32,0.3,正向,true,codex,sentiment-v1
02394b1b12038d2e401e4de560a48d6840a49e8a7b178d1561fb6e8f638dcff6,0.0,中性,true,codex,sentiment-v1
023a5722320172cdac3a42f31eea302ccf438c920fdbf5f44a27e79d4809a292,0.7,正向,true,codex,sentiment-v1
023b8d299f547355393f63b603ca746ede7529ef6d1271b0d61de410894ef189,0.0,中性,true,codex,sentiment-v1
023c18ebcc8c67ea840f65aa554e620aa6d3fe674ac686044ce08ee247e5458c,-0.5,負向,true,codex,sentiment-v1
023da1ff3cc53d12e05be53d9ae41204dc821a8848335f1dd4330628aae90223,-0.3,負向,true,codex,sentiment-v1
023edacfebbfd52da14a775fd5f88c272b7a98a10baedbba64a88000342e535d,0.8,正向,true,codex,sentiment-v1
02407e3d8c025cc7ca3aafa6445362f1885f37336ff73e6d704448c384404de4,-0.7,負向,true,codex,sentiment-v1
024306ac0904f360c91b782ddab5e439badceca54a277a5086ad65e953c7bdaf,-0.5,負向,true,codex,sentiment-v1
0243f9b3d7f50d3c0ad41781112e241018583cf2cb949ee4ffc1c587c8e8b90c,,中性,false,codex,sentiment-v1
0244a896fca7ea78872d554e69d99d5107f122a07da8eb5bb7f041cb8c96074e,0.5,正向,true,codex,sentiment-v1
024587eaff4e1112f3b9483ae1c43cbef362c6d356bab1d5ffb4b37f168a591f,-0.2,負向,true,codex,sentiment-v1
0245fd2d4b5d4404f1fa724000038b3b0b5b7c7caeb438497c9aac7870003557,0.1,中性,true,codex,sentiment-v1
0249eb58683ad5c548de6fdeb987369a9b7b6792a915feb5fa7b9e37d5051699,-0.4,負向,true,codex,sentiment-v1
024a98e8ada84fce779812809b3309a7bbd43958c34426af156a47f7bc610279,0.0,中性,true,codex,sentiment-v1
024b9dad555657ad044618ced58d1f1d5439dc3eb3963a30038ce28a976bfa40,0.25,正向,true,codex,sentiment-v1
024c42912b0a1184fd75f23ea5391b24a03a03a164713c37037a6617c2819ca0,0.0,中性,true,codex,sentiment-v1
024d55c00de2650cb65cbfc295f7ee2e17f596f3480c6bb8ab2a20870942212c,0.3,正向,true,codex,sentiment-v1
024e5a0fcd4fdcd94d1eb52b8b4e215e5e97b33225cf7d28cffc6ef86297b831,0.7,正向,true,codex,sentiment-v1
024eb105e1e71f3d9296933c0f4de084607719e65b7b9fd21c0d6d5d166322b7,-0.7,負向,true,codex,sentiment-v1
02518fab3b0d4f6d8e69e9c25f1455e1031cf1304d63e402d3a2d961451e5f8c,-0.3,負向,true,codex,sentiment-v1
025190161b3ee29975cb2ec0bf2f0d7c7b588d1808cf13cb3c7efe76c82e50f1,0.6,正向,true,codex,sentiment-v1
0251d31a1bcd53a03dd117e00725744ba75252b45cf1a827615d2ce54822d22a,,中性,false,codex,sentiment-v1
02527d7de1c92e7f1c5c9ad436970bc44b43fa4d232ccce966c854f9da0cb187,-0.7,負向,true,codex,sentiment-v1
0253e95d6263370eff81609355a69fb5cc2957ba066b8adf55abdf8d237b27c3,0.0,中性,true,codex,sentiment-v1
0255695532c6c86ef8f2b4dba2e6dd456ca1a3fbe0abb609244f491c77a1591d,,中性,false,codex,sentiment-v1
02575fb7838d30f82bb9b838e1397b833fcd2fdbca869c3386d7aafc6143ccc5,-0.3,負向,true,codex,sentiment-v1
02582b1db0572cff82bb6f5d6d86a7841bd55b7fc8a969afb4123cfc0922b5c1,-0.5,負向,true,codex,sentiment-v1
025877a546dbfe9099f0b84691e81283fe524e0954b251ef4a2a445ca479092d,,中性,false,codex,sentiment-v1
0258789b9a18f0585e098c8e4c1f1b9ef70af818c6453946c644c46a5077766d,0.8,正向,true,codex,sentiment-v1
025ac8e68ffd5e992d85dd900220c2a35fc43c4927e36f05e855f66bee854d6f,0.4,正向,true,codex,sentiment-v1
025df73b1413aa2b777e1bde73158d81320702a246d1ade0f871e7da9c966840,0.5,正向,true,codex,sentiment-v1
02605d7e1e5e7ba72c72635bc69bf8b5ebc1a721a2b5ccd1a63756ac3457e2ee,-0.6,負向,true,codex,sentiment-v1
0261bbf0df3d95a8238d15019407507cd51efb6dd48acf25a52ff7ee7bdbc716,0.4,正向,true,codex,sentiment-v1
026495cef64c8736723e2847fbc2fcce5a4fcb62a443a088425221c98ee3a4a1,0.8,正向,true,codex,sentiment-v1
02670c725262e1f63ba61cd11d1de435fb826b9dc06b11558844aec3ccc5d350,0.8,正向,true,codex,sentiment-v1
026841137bdbfd0da5864a8a12753a54fefba165f39515695f9dbd0fa12609f5,,中性,false,codex,sentiment-v1
02684aee3b96175c867fae58981aa8e176d9a1fbb353e370f0c86b5db8011da4,-0.25,負向,true,codex,sentiment-v1
026a4106dedd53e81dc8394bf9f5bc892583c0c4c9047887a223e6d79ee08cf1,0.3,正向,true,codex,sentiment-v1
026bfa08777fabcf7900ed0c4b0c0817495aedb006470ba0947e4d5ab2063bcc,-0.3,負向,true,codex,sentiment-v1
026c043a16eccacce539eda85c74a0a7ffb09464f8c0bd17f09f79c5c69514fe,0.0,中性,true,codex,sentiment-v1
026ccecc3be150c2b227c72d611fe1e6c2664d921edf69d4163dcaee7752d4ae,0.0,中性,true,codex,sentiment-v1
026cd5f8f311c6faf898963812e4a56602dd2bfae8bc29f47dc358b09196ed16,0.55,正向,true,codex,sentiment-v1
026e4e4a7f45fe78463b1a34d86b6fad4b5d3264e6a120f0557d005303ad6093,-0.4,負向,true,codex,sentiment-v1
0271b2c4471ce6096ce8267d4b3226d5025e51fa884d1cda622ad8fd3a2ccec8,,中性,false,codex,sentiment-v1
0272288d2e63565f83d24150f0614ba1c2e831bb6657199e97b6b3e724131938,0.3,正向,true,codex,sentiment-v1
027478dd0c5e4d7d1cdfa59d25c8de7a106066653aab3d8dbcbcf702ccac9901,0.0,中性,true,codex,sentiment-v1
027478f36632ed233d68aa9a2ee76aa05dc766b549c4dfd0728424864484ec14,0.6,正向,true,codex,sentiment-v1
02758292bd0f936efb89c4e2a67a2be9826c1c56af305d49b9f4aabf80e36cd9,0.2,正向,true,codex,sentiment-v1
02758dff08f46a84bed51ce3e06db49781c0b983877f22c7567c1667f99f529b,,中性,false,codex,sentiment-v1
02760e4ce5d4981076e3839b76702d86623ecb5959d0a56227abed7bfb8eccf8,,中性,false,codex,sentiment-v1
027c7a615d1030dc775d8042f6c706c3fb1fd79dfe0038d092d5040ef9008d1f,,中性,false,codex,sentiment-v1
027d4846302697e8e6036a733a6235ef738a0fce9cd810bd66b5d3e7395d406b,,中性,false,codex,sentiment-v1
027d685cd5234ccf004e3c090ed8f1ccdf61cf7fcae3068fd6a6f6069fd3dad0,0.7,正向,true,codex,sentiment-v1
027db9951c75088a94e8f40c4854375c442f8a4fa4e13d92f8a0edf2dd3e60dd,0.4,正向,true,codex,sentiment-v1
027f032f4f726f8d94a5c5ec5b686309792c10cf766fc774599cbca6bd0d0413,0.5,正向,true,codex,sentiment-v1
028238e03a938757cb086c9706418d96416daa4410f196bc69f5a8b5256abb34,0.7,正向,true,codex,sentiment-v1
028298d6040662484d3b32aa38e6e8885b91b1a570ab196c932b229c7d231569,,中性,false,codex,sentiment-v1
0282aa3605568864fa2a91ce8247f299ec47844100dd43a67aae349ec3259934,,中性,false,codex,sentiment-v1
0284835a8e696af4201d3bc7cbdf9d58537b43098b59d87e50a2f91ad069d412,,中性,false,codex,sentiment-v1
0284ddbc1f28fb1c6c24c7648fdd5af7a2a42900d50354d2fa22f7642461c8db,0.6,正向,true,codex,sentiment-v1
0285fa3d27a14c6e3d5ec70151f14fa7b62c57183bb5bfc2a45e8fde3ac3c39c,0.4,正向,true,codex,sentiment-v1
0286162c218bdda3c0033d77a18117e8f91b2f27b497d0dfcec5fbb0b683c984,0.0,中性,true,codex,sentiment-v1
0287446709f939fdd659f8bca8e580ae1e1f0bb0e9b875ca54c68086e33265b3,0.0,中性,true,codex,sentiment-v1
028abb3c97ded233d2512a80c2486424a58f11512a611ea62217bee2a1765ae5,,中性,false,codex,sentiment-v1
028acd653cbfa391df0c5fc52dc9b7ecb10b22250655be76c0b1fd7a2709a14f,0.6,正向,true,codex,sentiment-v1
028f9873a2f98c560dc5c94ecb672b93741e3adf0d56aa44b9b59060f06524ac,,中性,false,codex,sentiment-v1
02908184125370d2d73d9e1247a8845dccc6f290fa689cd58e71cf302ee927b6,-0.5,負向,true,codex,sentiment-v1
0290f43684e4b3605e264be18155dc7ab28b3e993ccc141e1f0a8b2c3cf4d8a5,-0.3,負向,true,codex,sentiment-v1
02917b0adfa24aa8521c3e37a56eae6b7632131e0443ae230f81e5043f634098,0.4,正向,true,codex,sentiment-v1
0291ad62eb2b408559bb13296d2e7f640c4d995ec6ce94d44540feedee4e5e87,,中性,false,codex,sentiment-v1
029cc253acf4ca15590c829d18da9302c378936576b7476d66438b77f6a5cf58,,中性,false,codex,sentiment-v1
029e3e7ce3ae2b865a9bd43bc08be882a64d7dfa96edc7e4edb779c3b1755175,,中性,false,codex,sentiment-v1
02a19fd5d229956968eaa7f7f3fd51954a7acef26aee7347795108819f0b0fa5,,中性,false,codex,sentiment-v1
02a1d8a957fe3da4e261cb1806d44d3808e8e0390129e61998de3cae487d0679,0.7,正向,true,codex,sentiment-v1
02a239b0980543b11d65207c464532321357bf486ef76d3c27a278bfcc633e9a,-0.5,負向,true,codex,sentiment-v1
02a58906114a24da5ea75f01352f241cff952c6630cb279bb470b8987bf4e904,0.45,正向,true,codex,sentiment-v1
02a81a6e6f083b3bb598eca6235564b3cc9b99f17fc326c9d2848665a9fa448b,0.5,正向,true,codex,sentiment-v1
02aae06168872d74b144a129c7dab0c4259e94ab7332b2ef5688b56e972a5f77,,中性,false,codex,sentiment-v1
02acadd6ef6042f2a98c0482a9feb541b01b637d1856fdd3ff4db0378737b084,,中性,false,codex,sentiment-v1
02adf0404e1fb661241b708b2c0997295f64d9e2bdff079ebb5b0b5584d35924,,中性,false,codex,sentiment-v1
02aea48695d6dff5337ef6a5bb2df353fff0c0f6fad4851d2c6731e4449e1a65,-0.5,負向,true,codex,sentiment-v1
02aef8a452a4b1c30f97d4a3313fb22ffa000268ee233b547158101686e8b650,,中性,false,codex,sentiment-v1
02aff07dfe117d8c1c4a858275ed667c103a3d8e1d0c9684c9591e6626d5250c,-0.4,負向,true,codex,sentiment-v1
